STATIONS_ID,MESS_DATUM,QN_592,ATMO_LBERG,FD_LBERG,FG_LBERG,SD_LBERG,ZENIT,MESS_DATUM_WOZ,eor
691,2018122606:25,1,-999,0.0,0.0,0,104.17,26.12.2018 07:00,eor
691,2018122607:25,1,-999,0.0,0.0,0,96.06,26.12.2018 08:00,eor
691,2018122608:25,1,-999,1.0,1.0,0,88.9,26.12.2018 09:00,eor
691,2018122609:25,1,-999,3.0,3.0,0,83.05,26.12.2018 10:00,eor
691,2018122610:25,1,-999,7.0,7.0,0,78.87,26.12.2018 11:00,eor
691,2018122611:25,1,-999,10.0,10.0,0,76.68,26.12.2018 12:00,eor
691,2018122612:25,1,-999,12.0,12.0,0,76.68,26.12.2018 13:00,eor
691,2018122613:25,1,-999,7.0,8.0,0,78.86,26.12.2018 14:00,eor
691,2018122614:25,1,-999,4.0,4.0,0,83.04,26.12.2018 15:00,eor
691,2018122615:25,1,-999,1.0,1.0,0,88.9,26.12.2018 16:00,eor
691,2018122616:25,1,-999,0.0,0.0,0,96.05,26.12.2018 17:00,eor
691,2018122617:25,1,-999,0.0,0.0,0,104.16,26.12.2018 18:00,eor
691,2018122618:25,1,-999,0.0,0.0,0,112.88,26.12.2018 19:00,eor
691,2018122619:25,1,-999,0.0,0.0,0,121.86,26.12.2018 20:00,eor
691,2018122620:25,1,-999,0.0,0.0,0,130.74,26.12.2018 21:00,eor
691,2018122621:25,1,-999,0.0,0.0,0,138.98,26.12.2018 22:00,eor
691,2018122622:25,1,-999,0.0,0.0,0,145.75,26.12.2018 23:00,eor
691,2018122623:25,1,-999,0.0,0.0,0,149.75,27.12.2018 00:00,eor
691,2018122700:25,1,-999,0.0,0.0,0,149.75,27.12.2018 01:00,eor
691,2018122701:25,1,-999,0.0,0.0,0,145.74,27.12.2018 02:00,eor
691,2018122702:25,1,-999,0.0,0.0,0,138.97,27.12.2018 03:00,eor
691,2018122703:25,1,-999,0.0,0.0,0,130.73,27.12.2018 04:00,eor
691,2018122704:25,1,-999,0.0,0.0,0,121.85,27.12.2018 05:00,eor
691,2018122705:25,1,-999,0.0,0.0,0,112.86,27.12.2018 06:00,eor
691,2018122706:25,1,-999,0.0,0.0,0,104.14,27.12.2018 07:00,eor
691,2018122707:25,1,-999,0.0,0.0,0,96.03,27.12.2018 08:00,eor
691,2018122708:25,1,-999,4.0,4.0,0,88.87,27.12.2018 09:00,eor
691,2018122709:25,1,-999,7.0,7.0,0,83.01,27.12.2018 10:00,eor
691,2018122710:25,1,-999,13.0,13.0,0,78.83,27.12.2018 11:00,eor
691,2018122711:25,1,-999,19.0,19.0,0,76.64,27.12.2018 12:00,eor
691,2018122712:25,1,-999,13.0,13.0,0,76.64,27.12.2018 13:00,eor
691,2018122713:25,1,-999,7.0,7.0,0,78.82,27.12.2018 14:00,eor
691,2018122714:25,1,-999,4.0,4.0,0,83.0,27.12.2018 15:00,eor
691,2018122715:25,1,-999,1.0,1.0,0,88.86,27.12.2018 16:00,eor
691,2018122716:25,1,-999,0.0,0.0,0,96.02,27.12.2018 17:00,eor
691,2018122717:25,1,-999,0.0,0.0,0,104.13,27.12.2018 18:00,eor
691,2018122718:25,1,-999,0.0,0.0,0,112.84,27.12.2018 19:00,eor
691,2018122719:26,1,-999,0.0,0.0,0,121.83,27.12.2018 20:00,eor
691,2018122720:26,1,-999,0.0,0.0,0,130.71,27.12.2018 21:00,eor
691,2018122721:26,1,-999,0.0,0.0,0,138.95,27.12.2018 22:00,eor
691,2018122722:26,1,-999,0.0,0.0,0,145.71,27.12.2018 23:00,eor
691,2018122723:26,1,-999,0.0,0.0,0,149.71,28.12.2018 00:00,eor
691,2018122800:26,1,-999,0.0,0.0,0,149.7,28.12.2018 01:00,eor
691,2018122801:26,1,-999,0.0,0.0,0,145.7,28.12.2018 02:00,eor
691,2018122802:26,1,-999,0.0,0.0,0,138.94,28.12.2018 03:00,eor
691,2018122803:26,1,-999,0.0,0.0,0,130.7,28.12.2018 04:00,eor
691,2018122804:26,1,-999,0.0,0.0,0,121.82,28.12.2018 05:00,eor
691,2018122805:26,1,-999,0.0,0.0,0,112.82,28.12.2018 06:00,eor
691,2018122806:26,1,-999,0.0,0.0,0,104.11,28.12.2018 07:00,eor
691,2018122807:26,1,-999,0.0,0.0,0,95.99,28.12.2018 08:00,eor
691,2018122808:26,1,-999,2.0,2.0,0,88.83,28.12.2018 09:00,eor
691,2018122809:26,1,-999,7.0,7.0,0,82.97,28.12.2018 10:00,eor
691,2018122810:26,1,-999,7.0,8.0,0,78.78,28.12.2018 11:00,eor
691,2018122811:26,1,-999,10.0,10.0,0,76.59,28.12.2018 12:00,eor
691,2018122812:26,1,-999,11.0,11.0,0,76.59,28.12.2018 13:00,eor
691,2018122813:26,1,-999,11.0,11.0,0,78.78,28.12.2018 14:00,eor
691,2018122814:26,1,-999,6.0,6.0,0,82.96,28.12.2018 15:00,eor
691,2018122815:26,1,-999,1.0,1.0,0,88.82,28.12.2018 16:00,eor
691,2018122816:26,1,-999,0.0,0.0,0,95.98,28.12.2018 17:00,eor
691,2018122817:26,1,-999,0.0,0.0,0,104.09,28.12.2018 18:00,eor
691,2018122818:26,1,-999,0.0,0.0,0,112.8,28.12.2018 19:00,eor
691,2018122819:26,1,-999,0.0,0.0,0,121.79,28.12.2018 20:00,eor
691,2018122820:26,1,-999,0.0,0.0,0,130.67,28.12.2018 21:00,eor
691,2018122821:26,1,-999,0.0,0.0,0,138.91,28.12.2018 22:00,eor
691,2018122822:26,1,-999,0.0,0.0,0,145.66,28.12.2018 23:00,eor
691,2018122823:26,1,-999,0.0,0.0,0,149.66,29.12.2018 00:00,eor
691,2018122900:26,1,-999,0.0,0.0,0,149.65,29.12.2018 01:00,eor
691,2018122901:26,1,-999,0.0,0.0,0,145.65,29.12.2018 02:00,eor
691,2018122902:26,1,-999,0.0,0.0,0,138.9,29.12.2018 03:00,eor
691,2018122903:26,1,-999,0.0,0.0,0,130.66,29.12.2018 04:00,eor
691,2018122904:26,1,-999,0.0,0.0,0,121.77,29.12.2018 05:00,eor
691,2018122905:26,1,-999,0.0,0.0,0,112.78,29.12.2018 06:00,eor
691,2018122906:26,1,-999,0.0,0.0,0,104.06,29.12.2018 07:00,eor
691,2018122907:26,1,-999,0.0,0.0,0,95.95,29.12.2018 08:00,eor
691,2018122908:26,1,-999,2.0,2.0,0,88.78,29.12.2018 09:00,eor
691,2018122909:26,1,-999,14.0,14.0,0,82.92,29.12.2018 10:00,eor
691,2018122910:26,1,-999,24.0,24.0,0,78.73,29.12.2018 11:00,eor
691,2018122911:26,1,-999,14.0,14.0,0,76.54,29.12.2018 12:00,eor
691,2018122912:26,1,-999,21.0,21.0,0,76.53,29.12.2018 13:00,eor
691,2018122913:26,1,-999,16.0,16.0,0,78.72,29.12.2018 14:00,eor
691,2018122914:26,1,-999,3.0,3.0,0,82.91,29.12.2018 15:00,eor
691,2018122915:26,1,-999,0.0,0.0,0,88.77,29.12.2018 16:00,eor
691,2018122916:26,1,-999,0.0,0.0,0,95.93,29.12.2018 17:00,eor
691,2018122917:26,1,-999,0.0,0.0,0,104.04,29.12.2018 18:00,eor
691,2018122918:26,1,-999,0.0,0.0,0,112.76,29.12.2018 19:00,eor
691,2018122919:26,1,-999,0.0,0.0,0,121.75,29.12.2018 20:00,eor
691,2018122920:27,1,-999,0.0,0.0,0,130.63,29.12.2018 21:00,eor
691,2018122921:27,1,-999,0.0,0.0,0,138.86,29.12.2018 22:00,eor
691,2018122922:27,1,-999,0.0,0.0,0,145.61,29.12.2018 23:00,eor
691,2018122923:27,1,-999,0.0,0.0,0,149.6,30.12.2018 00:00,eor
691,2018123000:27,1,-999,0.0,0.0,0,149.6,30.12.2018 01:00,eor
691,2018123001:27,1,-999,0.0,0.0,0,145.6,30.12.2018 02:00,eor
691,2018123002:27,1,-999,0.0,0.0,0,138.85,30.12.2018 03:00,eor
691,2018123003:27,1,-999,0.0,0.0,0,130.61,30.12.2018 04:00,eor
691,2018123004:27,1,-999,0.0,0.0,0,121.73,30.12.2018 05:00,eor
691,2018123005:27,1,-999,0.0,0.0,0,112.74,30.12.2018 06:00,eor
691,2018123006:27,1,-999,0.0,0.0,0,104.02,30.12.2018 07:00,eor
691,2018123007:27,1,-999,0.0,0.0,0,95.9,30.12.2018 08:00,eor
691,2018123008:27,1,-999,4.0,4.0,0,88.73,30.12.2018 09:00,eor
691,2018123009:27,1,-999,19.0,21.0,9,82.86,30.12.2018 10:00,eor
691,2018123010:27,1,-999,33.0,38.0,10,78.67,30.12.2018 11:00,eor
691,2018123011:27,1,-999,45.0,54.0,26,76.47,30.12.2018 12:00,eor
691,2018123012:27,1,-999,36.0,37.0,4,76.47,30.12.2018 13:00,eor
691,2018123013:27,1,-999,28.0,29.0,2,78.66,30.12.2018 14:00,eor
691,2018123014:27,1,-999,14.0,14.0,0,82.85,30.12.2018 15:00,eor
691,2018123015:27,1,-999,4.0,4.0,0,88.71,30.12.2018 16:00,eor
691,2018123016:27,1,-999,0.0,0.0,0,95.88,30.12.2018 17:00,eor
691,2018123017:27,1,-999,0.0,0.0,0,103.99,30.12.2018 18:00,eor
691,2018123018:27,1,-999,0.0,0.0,0,112.71,30.12.2018 19:00,eor
691,2018123019:27,1,-999,0.0,0.0,0,121.7,30.12.2018 20:00,eor
691,2018123020:27,1,-999,0.0,0.0,0,130.57,30.12.2018 21:00,eor
691,2018123021:27,1,-999,0.0,0.0,0,138.8,30.12.2018 22:00,eor
691,2018123022:27,1,-999,0.0,0.0,0,145.55,30.12.2018 23:00,eor
691,2018123023:27,1,-999,0.0,0.0,0,149.53,31.12.2018 00:00,eor
691,2018123100:27,1,-999,0.0,0.0,0,149.53,31.12.2018 01:00,eor
691,2018123101:27,1,-999,0.0,0.0,0,145.54,31.12.2018 02:00,eor
691,2018123102:27,1,-999,0.0,0.0,0,138.79,31.12.2018 03:00,eor
691,2018123103:27,1,-999,0.0,0.0,0,130.56,31.12.2018 04:00,eor
691,2018123104:27,1,-999,0.0,0.0,0,121.68,31.12.2018 05:00,eor
691,2018123105:27,1,-999,0.0,0.0,0,112.68,31.12.2018 06:00,eor
691,2018123106:27,1,-999,0.0,0.0,0,103.96,31.12.2018 07:00,eor
691,2018123107:27,1,-999,0.0,0.0,0,95.84,31.12.2018 08:00,eor
691,2018123108:27,1,-999,3.0,3.0,0,88.67,31.12.2018 09:00,eor
691,2018123109:27,1,-999,10.0,10.0,0,82.8,31.12.2018 10:00,eor
691,2018123110:27,1,-999,16.0,16.0,0,78.6,31.12.2018 11:00,eor
691,2018123111:27,1,-999,21.0,21.0,0,76.4,31.12.2018 12:00,eor
691,2018123112:27,1,-999,28.0,28.0,0,76.4,31.12.2018 13:00,eor
691,2018123113:27,1,-999,26.0,26.0,0,78.59,31.12.2018 14:00,eor
691,2018123114:27,1,-999,12.0,12.0,0,82.78,31.12.2018 15:00,eor
691,2018123115:27,1,-999,2.0,2.0,0,88.65,31.12.2018 16:00,eor
691,2018123116:27,1,-999,0.0,0.0,0,95.82,31.12.2018 17:00,eor
691,2018123117:27,1,-999,0.0,0.0,0,103.94,31.12.2018 18:00,eor
691,2018123118:27,1,-999,0.0,0.0,0,112.66,31.12.2018 19:00,eor
691,2018123119:27,1,-999,0.0,0.0,0,121.64,31.12.2018 20:00,eor
691,2018123120:27,1,-999,0.0,0.0,0,130.52,31.12.2018 21:00,eor
691,2018123121:27,1,-999,0.0,0.0,0,138.74,31.12.2018 22:00,eor
691,2018123122:27,1,-999,0.0,0.0,0,145.48,31.12.2018 23:00,eor
691,2018123123:28,1,-999,0.0,0.0,0,149.46,01.01.2019 00:00,eor
691,2019010100:28,1,-999,0.0,0.0,0,149.46,01.01.2019 01:00,eor
691,2019010101:28,1,-999,0.0,0.0,0,145.47,01.01.2019 02:00,eor
691,2019010102:28,1,-999,0.0,0.0,0,138.73,01.01.2019 03:00,eor
691,2019010103:28,1,-999,0.0,0.0,0,130.5,01.01.2019 04:00,eor
691,2019010104:28,1,-999,0.0,0.0,0,121.62,01.01.2019 05:00,eor
691,2019010105:28,1,-999,0.0,0.0,0,112.63,01.01.2019 06:00,eor
691,2019010106:28,1,-999,0.0,0.0,0,103.9,01.01.2019 07:00,eor
691,2019010107:28,1,-999,0.0,0.0,0,95.78,01.01.2019 08:00,eor
691,2019010108:28,1,-999,2.0,2.0,0,88.6,01.01.2019 09:00,eor
691,2019010109:28,1,-999,14.0,14.0,0,82.72,01.01.2019 10:00,eor
691,2019010110:28,1,-999,34.0,46.0,28,78.52,01.01.2019 11:00,eor
691,2019010111:28,1,-999,46.0,51.0,15,76.33,01.01.2019 12:00,eor
691,2019010112:28,1,-999,35.0,37.0,9,76.32,01.01.2019 13:00,eor
691,2019010113:28,1,-999,22.0,23.0,5,78.52,01.01.2019 14:00,eor
691,2019010114:28,1,-999,14.0,16.0,6,82.71,01.01.2019 15:00,eor
691,2019010115:28,1,-999,3.0,3.0,0,88.58,01.01.2019 16:00,eor
691,2019010116:28,1,-999,0.0,0.0,0,95.75,01.01.2019 17:00,eor
691,2019010117:28,1,-999,0.0,0.0,0,103.87,01.01.2019 18:00,eor
691,2019010118:28,1,-999,0.0,0.0,0,112.59,01.01.2019 19:00,eor
691,2019010119:28,1,-999,0.0,0.0,0,121.58,01.01.2019 20:00,eor
691,2019010120:28,1,-999,0.0,0.0,0,130.45,01.01.2019 21:00,eor
691,2019010121:28,1,-999,0.0,0.0,0,138.67,01.01.2019 22:00,eor
691,2019010122:28,1,-999,0.0,0.0,0,145.4,01.01.2019 23:00,eor
691,2019010123:28,1,-999,0.0,0.0,0,149.38,02.01.2019 00:00,eor
691,2019010200:28,1,-999,0.0,0.0,0,149.37,02.01.2019 01:00,eor
691,2019010201:28,1,-999,0.0,0.0,0,145.39,02.01.2019 02:00,eor
691,2019010202:28,1,-999,0.0,0.0,0,138.66,02.01.2019 03:00,eor
691,2019010203:28,1,-999,0.0,0.0,0,130.43,02.01.2019 04:00,eor
691,2019010204:28,1,-999,0.0,0.0,0,121.56,02.01.2019 05:00,eor
691,2019010205:28,1,-999,0.0,0.0,0,112.56,02.01.2019 06:00,eor
691,2019010206:28,1,-999,0.0,0.0,0,103.84,02.01.2019 07:00,eor
691,2019010207:28,1,-999,0.0,0.0,0,95.71,02.01.2019 08:00,eor
691,2019010208:28,1,-999,5.0,7.0,23,88.52,02.01.2019 09:00,eor
691,2019010209:28,1,-999,12.0,39.0,60,82.64,02.01.2019 10:00,eor
691,2019010210:28,1,-999,16.0,67.0,59,78.44,02.01.2019 11:00,eor
691,2019010211:28,1,-999,17.0,82.0,60,76.24,02.01.2019 12:00,eor
691,2019010212:28,1,-999,17.0,82.0,60,76.24,02.01.2019 13:00,eor
691,2019010213:28,1,-999,16.0,68.0,60,78.43,02.01.2019 14:00,eor
691,2019010214:28,1,-999,13.0,39.0,60,82.63,02.01.2019 15:00,eor
691,2019010215:28,1,-999,4.0,7.0,41,88.5,02.01.2019 16:00,eor
691,2019010216:28,1,-999,0.0,0.0,0,95.68,02.01.2019 17:00,eor
691,2019010217:28,1,-999,0.0,0.0,0,103.8,02.01.2019 18:00,eor
691,2019010218:28,1,-999,0.0,0.0,0,112.53,02.01.2019 19:00,eor
691,2019010219:28,1,-999,0.0,0.0,0,121.52,02.01.2019 20:00,eor
691,2019010220:28,1,-999,0.0,0.0,0,130.39,02.01.2019 21:00,eor
691,2019010221:28,1,-999,0.0,0.0,0,138.6,02.01.2019 22:00,eor
691,2019010222:28,1,-999,0.0,0.0,0,145.32,02.01.2019 23:00,eor
691,2019010223:28,1,-999,0.0,0.0,0,149.29,03.01.2019 00:00,eor
691,2019010300:28,1,-999,0.0,0.0,0,149.29,03.01.2019 01:00,eor
691,2019010301:28,1,-999,0.0,0.0,0,145.31,03.01.2019 02:00,eor
691,2019010302:29,1,-999,0.0,0.0,0,138.58,03.01.2019 03:00,eor
691,2019010303:29,1,-999,0.0,0.0,0,130.36,03.01.2019 04:00,eor
691,2019010304:29,1,-999,0.0,0.0,0,121.49,03.01.2019 05:00,eor
691,2019010305:29,1,-999,0.0,0.0,0,112.49,03.01.2019 06:00,eor
691,2019010306:29,1,-999,0.0,0.0,0,103.76,03.01.2019 07:00,eor
691,2019010307:29,1,-999,0.0,0.0,0,95.63,03.01.2019 08:00,eor
691,2019010308:29,1,-999,4.0,4.0,0,88.44,03.01.2019 09:00,eor
691,2019010309:29,1,-999,16.0,16.0,0,82.56,03.01.2019 10:00,eor
691,2019010310:29,1,-999,26.0,26.0,0,78.35,03.01.2019 11:00,eor
691,2019010311:29,1,-999,25.0,54.0,33,76.15,03.01.2019 12:00,eor
691,2019010312:29,1,-999,37.0,76.0,54,76.14,03.01.2019 13:00,eor
691,2019010313:29,1,-999,31.0,32.0,0,78.34,03.01.2019 14:00,eor
691,2019010314:29,1,-999,24.0,32.0,42,82.54,03.01.2019 15:00,eor
691,2019010315:29,1,-999,6.0,7.0,6,88.42,03.01.2019 16:00,eor
691,2019010316:29,1,-999,0.0,0.0,0,95.6,03.01.2019 17:00,eor
691,2019010317:29,1,-999,0.0,0.0,0,103.73,03.01.2019 18:00,eor
691,2019010318:29,1,-999,0.0,0.0,0,112.45,03.01.2019 19:00,eor
691,2019010319:29,1,-999,0.0,0.0,0,121.44,03.01.2019 20:00,eor
691,2019010320:29,1,-999,0.0,0.0,0,130.31,03.01.2019 21:00,eor
691,2019010321:29,1,-999,0.0,0.0,0,138.52,03.01.2019 22:00,eor
691,2019010322:29,1,-999,0.0,0.0,0,145.23,03.01.2019 23:00,eor
691,2019010323:29,1,-999,0.0,0.0,0,149.19,04.01.2019 00:00,eor
691,2019010400:29,1,-999,0.0,0.0,0,149.19,04.01.2019 01:00,eor
691,2019010401:29,1,-999,0.0,0.0,0,145.22,04.01.2019 02:00,eor
691,2019010402:29,1,-999,0.0,0.0,0,138.5,04.01.2019 03:00,eor
691,2019010403:29,1,-999,0.0,0.0,0,130.29,04.01.2019 04:00,eor
691,2019010404:29,1,-999,0.0,0.0,0,121.41,04.01.2019 05:00,eor
691,2019010405:29,1,-999,0.0,0.0,0,112.42,04.01.2019 06:00,eor
691,2019010406:29,1,-999,0.0,0.0,0,103.68,04.01.2019 07:00,eor
691,2019010407:29,1,-999,0.0,0.0,0,95.55,04.01.2019 08:00,eor
691,2019010408:29,1,-999,2.0,2.0,0,88.35,04.01.2019 09:00,eor
691,2019010409:29,1,-999,8.0,8.0,0,82.46,04.01.2019 10:00,eor
691,2019010410:29,1,-999,10.0,10.0,0,78.25,04.01.2019 11:00,eor
691,2019010411:29,1,-999,6.0,7.0,0,76.05,04.01.2019 12:00,eor
691,2019010412:29,1,-999,8.0,8.0,0,76.04,04.01.2019 13:00,eor
691,2019010413:29,1,-999,7.0,7.0,0,78.24,04.01.2019 14:00,eor
691,2019010414:29,1,-999,8.0,8.0,0,82.44,04.01.2019 15:00,eor
691,2019010415:29,1,-999,2.0,2.0,0,88.33,04.01.2019 16:00,eor
691,2019010416:29,1,-999,0.0,0.0,0,95.52,04.01.2019 17:00,eor
691,2019010417:29,1,-999,0.0,0.0,0,103.65,04.01.2019 18:00,eor
691,2019010418:29,1,-999,0.0,0.0,0,112.37,04.01.2019 19:00,eor
691,2019010419:29,1,-999,0.0,0.0,0,121.36,04.01.2019 20:00,eor
691,2019010420:29,1,-999,0.0,0.0,0,130.23,04.01.2019 21:00,eor
691,2019010421:29,1,-999,0.0,0.0,0,138.43,04.01.2019 22:00,eor
691,2019010422:29,1,-999,0.0,0.0,0,145.14,04.01.2019 23:00,eor
691,2019010423:29,1,-999,0.0,0.0,0,149.09,05.01.2019 00:00,eor
691,2019010500:29,1,-999,0.0,0.0,0,149.09,05.01.2019 01:00,eor
691,2019010501:29,1,-999,0.0,0.0,0,145.13,05.01.2019 02:00,eor
691,2019010502:29,1,-999,0.0,0.0,0,138.41,05.01.2019 03:00,eor
691,2019010503:29,1,-999,0.0,0.0,0,130.2,05.01.2019 04:00,eor
691,2019010504:29,1,-999,0.0,0.0,0,121.33,05.01.2019 05:00,eor
691,2019010505:29,1,-999,0.0,0.0,0,112.33,05.01.2019 06:00,eor
691,2019010506:29,1,-999,0.0,0.0,0,103.6,05.01.2019 07:00,eor
691,2019010507:30,1,-999,0.0,0.0,0,95.46,05.01.2019 08:00,eor
691,2019010508:30,1,-999,2.0,2.0,0,88.26,05.01.2019 09:00,eor
691,2019010509:30,1,-999,8.0,8.0,0,82.36,05.01.2019 10:00,eor
691,2019010510:30,1,-999,13.0,13.0,0,78.15,05.01.2019 11:00,eor
691,2019010511:30,1,-999,14.0,14.0,0,75.94,05.01.2019 12:00,eor
691,2019010512:30,1,-999,14.0,14.0,0,75.93,05.01.2019 13:00,eor
691,2019010513:30,1,-999,11.0,11.0,0,78.13,05.01.2019 14:00,eor
691,2019010514:30,1,-999,6.0,6.0,0,82.34,05.01.2019 15:00,eor
691,2019010515:30,1,-999,1.0,1.0,0,88.23,05.01.2019 16:00,eor
691,2019010516:30,1,-999,0.0,0.0,0,95.43,05.01.2019 17:00,eor
691,2019010517:30,1,-999,0.0,0.0,0,103.56,05.01.2019 18:00,eor
691,2019010518:30,1,-999,0.0,0.0,0,112.29,05.01.2019 19:00,eor
691,2019010519:30,1,-999,0.0,0.0,0,121.28,05.01.2019 20:00,eor
691,2019010520:30,1,-999,0.0,0.0,0,130.14,05.01.2019 21:00,eor
691,2019010521:30,1,-999,0.0,0.0,0,138.34,05.01.2019 22:00,eor
691,2019010522:30,1,-999,0.0,0.0,0,145.04,05.01.2019 23:00,eor
691,2019010523:30,1,-999,0.0,0.0,0,148.98,06.01.2019 00:00,eor
691,2019010600:30,1,-999,0.0,0.0,0,148.97,06.01.2019 01:00,eor
691,2019010601:30,1,-999,0.0,0.0,0,145.02,06.01.2019 02:00,eor
691,2019010602:30,1,-999,0.0,0.0,0,138.32,06.01.2019 03:00,eor
691,2019010603:30,1,-999,0.0,0.0,0,130.11,06.01.2019 04:00,eor
691,2019010604:30,1,-999,0.0,0.0,0,121.25,06.01.2019 05:00,eor
691,2019010605:30,1,-999,0.0,0.0,0,112.25,06.01.2019 06:00,eor
691,2019010606:30,1,-999,0.0,0.0,0,103.51,06.01.2019 07:00,eor
691,2019010607:30,1,-999,0.0,0.0,0,95.36,06.01.2019 08:00,eor
691,2019010608:30,1,-999,3.0,3.0,0,88.16,06.01.2019 09:00,eor
691,2019010609:30,1,-999,20.0,20.0,1,82.26,06.01.2019 10:00,eor
691,2019010610:30,1,-999,21.0,21.0,0,78.04,06.01.2019 11:00,eor
691,2019010611:30,1,-999,16.0,16.0,0,75.82,06.01.2019 12:00,eor
691,2019010612:30,1,-999,22.0,22.0,0,75.82,06.01.2019 13:00,eor
691,2019010613:30,1,-999,17.0,17.0,0,78.02,06.01.2019 14:00,eor
691,2019010614:30,1,-999,7.0,7.0,0,82.23,06.01.2019 15:00,eor
691,2019010615:30,1,-999,5.0,5.0,0,88.13,06.01.2019 16:00,eor
691,2019010616:30,1,-999,0.0,0.0,0,95.33,06.01.2019 17:00,eor
691,2019010617:30,1,-999,0.0,0.0,0,103.47,06.01.2019 18:00,eor
691,2019010618:30,1,-999,0.0,0.0,0,112.2,06.01.2019 19:00,eor
691,2019010619:30,1,-999,0.0,0.0,0,121.19,06.01.2019 20:00,eor
691,2019010620:30,1,-999,0.0,0.0,0,130.05,06.01.2019 21:00,eor
691,2019010621:30,1,-999,0.0,0.0,0,138.24,06.01.2019 22:00,eor
691,2019010622:30,1,-999,0.0,0.0,0,144.93,06.01.2019 23:00,eor
691,2019010623:30,1,-999,0.0,0.0,0,148.86,07.01.2019 00:00,eor
691,2019010700:30,1,-999,0.0,0.0,0,148.86,07.01.2019 01:00,eor
691,2019010701:30,1,-999,0.0,0.0,0,144.91,07.01.2019 02:00,eor
691,2019010702:30,1,-999,0.0,0.0,0,138.22,07.01.2019 03:00,eor
691,2019010703:30,1,-999,0.0,0.0,0,130.02,07.01.2019 04:00,eor
691,2019010704:30,1,-999,0.0,0.0,0,121.15,07.01.2019 05:00,eor
691,2019010705:30,1,-999,0.0,0.0,0,112.15,07.01.2019 06:00,eor
691,2019010706:30,1,-999,0.0,0.0,0,103.41,07.01.2019 07:00,eor
691,2019010707:30,1,-999,0.0,0.0,0,95.26,07.01.2019 08:00,eor
691,2019010708:30,1,-999,4.0,4.0,0,88.05,07.01.2019 09:00,eor
691,2019010709:30,1,-999,11.0,11.0,0,82.14,07.01.2019 10:00,eor
691,2019010710:30,1,-999,22.0,22.0,0,77.92,07.01.2019 11:00,eor
691,2019010711:30,1,-999,21.0,21.0,0,75.7,07.01.2019 12:00,eor
691,2019010712:30,1,-999,16.0,16.0,0,75.69,07.01.2019 13:00,eor
691,2019010713:31,1,-999,11.0,11.0,0,77.9,07.01.2019 14:00,eor
691,2019010714:31,1,-999,5.0,5.0,0,82.12,07.01.2019 15:00,eor
691,2019010715:31,1,-999,1.0,1.0,0,88.02,07.01.2019 16:00,eor
691,2019010716:31,1,-999,0.0,0.0,0,95.23,07.01.2019 17:00,eor
691,2019010717:31,1,-999,0.0,0.0,0,103.37,07.01.2019 18:00,eor
691,2019010718:31,1,-999,0.0,0.0,0,112.1,07.01.2019 19:00,eor
691,2019010719:31,1,-999,0.0,0.0,0,121.09,07.01.2019 20:00,eor
691,2019010720:31,1,-999,0.0,0.0,0,129.95,07.01.2019 21:00,eor
691,2019010721:31,1,-999,0.0,0.0,0,138.13,07.01.2019 22:00,eor
691,2019010722:31,1,-999,0.0,0.0,0,144.81,07.01.2019 23:00,eor
691,2019010723:31,1,-999,0.0,0.0,0,148.74,08.01.2019 00:00,eor
691,2019010800:31,1,-999,0.0,0.0,0,148.73,08.01.2019 01:00,eor
691,2019010801:31,1,-999,0.0,0.0,0,144.79,08.01.2019 02:00,eor
691,2019010802:31,1,-999,0.0,0.0,0,138.11,08.01.2019 03:00,eor
691,2019010803:31,1,-999,0.0,0.0,0,129.92,08.01.2019 04:00,eor
691,2019010804:31,1,-999,0.0,0.0,0,121.06,08.01.2019 05:00,eor
691,2019010805:31,1,-999,0.0,0.0,0,112.06,08.01.2019 06:00,eor
691,2019010806:31,1,-999,0.0,0.0,0,103.31,08.01.2019 07:00,eor
691,2019010807:31,1,-999,0.0,0.0,0,95.15,08.01.2019 08:00,eor
691,2019010808:31,1,-999,1.0,1.0,0,87.94,08.01.2019 09:00,eor
691,2019010809:31,1,-999,10.0,10.0,0,82.02,08.01.2019 10:00,eor
691,2019010810:31,1,-999,22.0,25.0,7,77.79,08.01.2019 11:00,eor
691,2019010811:31,1,-999,29.0,30.0,5,75.57,08.01.2019 12:00,eor
691,2019010812:31,1,-999,16.0,16.0,0,75.56,08.01.2019 13:00,eor
691,2019010813:31,1,-999,18.0,18.0,0,77.77,08.01.2019 14:00,eor
691,2019010814:31,1,-999,14.0,15.0,2,82.0,08.01.2019 15:00,eor
691,2019010815:31,1,-999,4.0,4.0,0,87.9,08.01.2019 16:00,eor
691,2019010816:31,1,-999,0.0,0.0,0,95.11,08.01.2019 17:00,eor
691,2019010817:31,1,-999,0.0,0.0,0,103.26,08.01.2019 18:00,eor
691,2019010818:31,1,-999,0.0,0.0,0,112.0,08.01.2019 19:00,eor
691,2019010819:31,1,-999,0.0,0.0,0,120.99,08.01.2019 20:00,eor
691,2019010820:31,1,-999,0.0,0.0,0,129.84,08.01.2019 21:00,eor
691,2019010821:31,1,-999,0.0,0.0,0,138.02,08.01.2019 22:00,eor
691,2019010822:31,1,-999,0.0,0.0,0,144.69,08.01.2019 23:00,eor
691,2019010823:31,1,-999,0.0,0.0,0,148.6,09.01.2019 00:00,eor
691,2019010900:31,1,-999,0.0,0.0,0,148.6,09.01.2019 01:00,eor
