step,price,amount,trade_type,reward
289,0.21904408931732178,73.16429138183594,buy,12.730586700439453
297,0.468730092048645,85.61436462402344,buy,17.065511300506593
298,0.4211544990539551,95.47808837890625,buy,17.672039378051757
299,-0.9268748164176941,-82.9344482421875,sell,13.26951171875
301,-0.9683615565299988,-36.40766906738281,sell,4.972195364532471
304,-0.7593451142311096,-58.60932922363281,sell,7.807348745880127
306,0.20590555667877197,58.139373779296875,buy,10.74590045562744
307,-0.8548074960708618,-96.06694793701172,sell,18.803183719711303
308,-0.5737316608428955,-13.856033325195312,sell,2.189807506713866
315,-0.6192841529846191,-31.571815490722656,sell,2.192346867675781
345,0.45214343070983887,96.61750793457031,buy,15.565080528259276
347,-0.8329848051071167,-51.74928283691406,sell,6.671517543334955
348,-0.9219344258308411,-39.86792755126953,sell,4.684082807998657
354,0.5647215843200684,74.14138793945312,buy,19.738661711120606
357,-0.7840261459350586,-63.01038360595703,sell,11.053281492156982
367,-0.6297962665557861,-7.7499542236328125,sell,2.0051456562805177
392,0.8218204975128174,81.45845031738281,buy,20.180516481628416
399,-0.7910898923873901,-31.282257080078125,sell,4.731754205932614
401,0.4814586639404297,89.51115417480469,buy,17.70888674194336
402,-0.8110930323600769,-83.93706512451172,sell,20.158325560302725
416,-0.14622658491134644,-13.8555908203125,sell,2.713063238525391
420,-0.8360283374786377,-45.57518768310547,sell,6.025039811706538
448,0.5865226984024048,97.08494567871094,buy,17.361700835723877
449,-0.9006929993629456,-59.77040481567383,sell,11.785528421554565
454,0.3096132278442383,15.977767944335938,buy,2.4819864724731446
455,0.20993375778198242,18.74071502685547,buy,2.6838577989959718
457,0.1431657075881958,75.90687561035156,buy,10.073601462249755
458,-0.8920169472694397,-77.2459716796875,sell,9.967047725830078
467,0.19335150718688965,99.46882629394531,buy,13.164699160003662
469,-0.8871824145317078,-26.771522521972656,sell,3.2439053839874266
470,-0.8689299821853638,-2.345428466796875,sell,0.2693724594116211
471,-0.8967298269271851,-72.67700958251953,sell,8.488674719238281
474,0.11891055107116699,-29.51447296142578,sell,5.286927541580197
478,0.44468116760253906,64.097412109375,buy,8.781986433105468
479,-0.37564271688461304,-12.783683776855469,sell,1.6928154057312
481,-0.6369826197624207,-93.39583587646484,sell,9.26019712715149
537,0.16871178150177002,97.28921508789062,buy,12.27498026763916
538,-0.9656775593757629,-17.81524658203125,sell,1.820896353149414
539,-0.9856846332550049,-53.87852096557617,sell,5.393239948654174
540,-0.9639925360679626,-13.526161193847656,sell,1.2688891815948486
546,-0.559712290763855,-4.390625,sell,0.79167359375
564,0.5931828022003174,98.83091735839844,buy,11.11748989364623
566,-0.95823734998703,-40.58415985107422,sell,4.810440467147827
567,-0.9045743942260742,-50.90958023071289,sell,6.359115666618347
569,0.5152950286865234,78.59735107421875,buy,11.374608647460937
572,-0.6346775889396667,-33.2041015625,sell,4.238503564453126
587,-0.8775491714477539,-47.76288986206055,sell,5.674708944511414
604,0.10138583183288574,6.885002136230469,buy,0.6142110405731201
605,0.5581905841827393,47.783721923828125,buy,4.436718580627437
611,0.39622998237609863,91.30828857421875,buy,9.586457217407226
612,-0.9429622888565063,-84.80640411376953,sell,8.476400091171264
613,-0.8973301649093628,-34.426918029785156,sell,3.0605530128479006
614,-0.8696510791778564,-20.796859741210938,sell,1.9170545309448241
627,-0.7889131903648376,-5.9306182861328125,sell,0.5217757968139649
646,0.2924731969833374,53.08207702636719,buy,5.522659293823242
648,-0.45334339141845703,-16.762245178222656,sell,1.726678875808716
650,-0.28540217876434326,-18.043495178222656,sell,1.80795821685791
652,-0.6626704335212708,-0.08486175537109375,sell,0.008342759170532225
653,-0.7835476398468018,-23.174285888671875,sell,2.2817401885986306
665,0.47435224056243896,97.24981689453125,buy,13.629561837768554
668,0.15143394470214844,-99.90283966064453,sell,16.48396854400635
670,0.7253798246383667,56.72373962402344,buy,7.882330858154297
685,-0.13169896602630615,-20.779441833496094,sell,2.9498495626831054
686,0.2975507974624634,74.72891235351562,buy,10.90743204711914
687,-0.6830305457115173,-97.6204605102539,sell,15.131171379089356
688,0.2927370071411133,67.41328430175781,buy,11.402957039642333
